Left: 127, Right: 162, Top: 45, Bottom: 122, Weight: 2014, color: (215, 188, 61)
Left: 266, Right: 311, Top: 29, Bottom: 107, Weight: 2096, color: (190, 168, 58)
Left: 120, Right: 152, Top: 21, Bottom: 46, Weight: 550, color: (227, 216, 73)
Left: 103, Right: 142, Top: 41, Bottom: 136, Weight: 2492, color: (215, 194, 76)
Left: 260, Right: 301, Top: 9, Bottom: 87, Weight: 2035, color: (186, 164, 59)
Left: 104, Right: 144, Top: 52, Bottom: 136, Weight: 2210, color: (227, 203, 72)
Left: 264, Right: 307, Top: 3, Bottom: 82, Weight: 2105, color: (181, 160, 55)
Left: 101, Right: 141, Top: 54, Bottom: 136, Weight: 2173, color: (221, 199, 73)
Left: 263, Right: 305, Top: 6, Bottom: 84, Weight: 2041, color: (182, 162, 59)
Left: 107, Right: 143, Top: 69, Bottom: 136, Weight: 1854, color: (243, 220, 74)
Left: 102, Right: 135, Top: 45, Bottom: 70, Weight: 569, color: (237, 226, 75)
Left: 260, Right: 304, Top: 16, Bottom: 95, Weight: 2086, color: (185, 165, 61)
Left: 112, Right: 147, Top: 73, Bottom: 136, Weight: 1741, color: (242, 221, 74)
Left: 104, Right: 137, Top: 49, Bottom: 73, Weight: 572, color: (239, 229, 77)
Left: 262, Right: 305, Top: 21, Bottom: 100, Weight: 2079, color: (185, 164, 61)
Left: 101, Right: 135, Top: 72, Bottom: 136, Weight: 1703, color: (245, 231, 83)
Left: 94, Right: 127, Top: 48, Bottom: 73, Weight: 580, color: (235, 225, 75)
Left: 269, Right: 314, Top: 34, Bottom: 111, Weight: 2069, color: (192, 171, 61)
Left: 108, Right: 138, Top: 78, Bottom: 136, Weight: 1393, color: (254, 251, 133)
Left: 98, Right: 128, Top: 55, Bottom: 79, Weight: 528, color: (211, 201, 66)
Left: 272, Right: 317, Top: 45, Bottom: 121, Weight: 2034, color: (198, 178, 64)
Left: 101, Right: 135, Top: 83, Bottom: 136, Weight: 1468, color: (253, 246, 136)
Left: 266, Right: 313, Top: 51, Bottom: 128, Weight: 2085, color: (196, 175, 63)
Left: 116, Right: 153, Top: 89, Bottom: 136, Weight: 1294, color: (240, 223, 78)
Left: 257, Right: 302, Top: 60, Bottom: 136, Weight: 2048, color: (198, 179, 67)
